id, danceability, energy, loudness, speechiness, acousticness, instrumentalness, liveness, valence, tempo, popularity
63SevszngYpZOwf63o61K4,0.6,0.688,-8.339,0.201,0.159,1.29e-05,0.409,0.0793,99.977,77
48zFZh27QU5qsrBjn4C2FA,0.754,0.805,-4.249,0.0752,0.315,0,0.203,0.555,93.982,77
0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,-7.648,0.321,0.555,0,0.116,0.319,89.391,76
21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,76
3TgMcrV32NUKjEG2ujn9eh,0.618,0.837,-5.338,0.0304,0.000254,0.000378,0.0618,0.526,121.227,76
7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,76
2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,76
6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,76
7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,-6.458,0.0856,0.047,0,0.083,0.579,154.084,75
5YUyW9opqNsMSEzzecZih1,0.594,0.749,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,75
2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,-7.321,0.066,0.0573,0,0.13,0.487,140.025,75
3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,-4.877,0.0996,0.0185,0,0.0215,0.926,105.115,75
7y9iMe8SOB6z3NoHE2OfXl,0.675,0.751,-3.539,0.0296,0.0604,0,0.0893,0.612,118.384,75
6HJ34Zyw6bg8yGm28AxLXf,0.918,0.58,-7.501,0.322,0.00108,6.12e-05,0.106,0.611,139.977,74
6CTWathupIiDs7U4InHnDA,0.477,0.61,-5.628,0.144,0.225,0,0.107,0.358,79.882,74
630sXRhIcfwr2e4RdNtjKN,0.684,0.619,-7.005,0.0386,0.0716,0,0.122,0.284,125.046,74
6wmAHw1szh5RCKSRjiXhPe,0.845,0.561,-5.253,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,74
45Egmo7icyopuzJN0oMEdk,0.708,0.648,-5.626,0.0449,0.0956,0,0.134,0.338,143.955,74
4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,-7.906,0.0439,0.0558,0,0.0912,0.449,105.049,74
5ZSl6gDoV6bPPxzmLeneV9,0.687,0.785,-4.65,0.0333,0.327,0,0.203,0.655,106.046,74
1cS0TgbR263ey9jn0MwD2s,0.748,0.749,-5.916,0.516,0.142,0,0.0713,0.659,90.09,74
5CLGzJsGqhCEECcpnFQA8x,0.653,0.809,-4.057,0.0474,0.194,0,0.165,0.55,92.213,74
4eWQlBRaTjPPUlzacqEeoQ,0.637,0.713,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,74
6lOWoTqVnAWXchddtTH31W,0.586,0.624,-5.946,0.113,0.0153,1.78e-06,0.133,0.267,68.976,73
6KBYefIoo7KydImq1uUQlL,0.926,0.703,-6.337,0.103,0.0659,0,0.231,0.485,125.022,73
6I0KEvFfWszVJiCy5hum4V,0.737,0.408,-7.941,0.104,0.802,0,0.171,0.374,127.918,73
4ggiDYAkJ7Yk8d5xOr7Xjo,0.777,0.782,-4.435,0.0907,0.0505,0,0.64,0.773,94.023,73
4L9Ds4mpD3SuYoWwFUlv16,0.362,0.882,-3.717,0.0973,0.0791,0,0.15,0.864,199.811,73
6EGAfJaLUFzhS4zRBIEQ2J,0.375,0.574,-5.305,0.0315,0.143,0,0.11,0.406,132.025,73
42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,-5.731,0.0281,0.0312,0,0.132,0.494,86.016,73
4ylWMuGbMXNDgDd8lErEle,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,73
514rhnksEwHUh6LxXsQ4Y9,0.6,0.683,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,73
5IaHrVsrferBYDm0bDyABy,0.884,0.559,-7.442,0.12,0.0236,0,0.101,0.342,97.994,72
77UjLW8j5UAGAGVGhR5oUK,0.735,0.677,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584,72
4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,-2.867,0.045,0.374,0,0.0586,0.687,128.005,72
0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,-5.232,0.213,0.00413,0,0.0537,0.216,82.034,72
6VrCmhRBFnuGKmtNfk4jDs,0.546,0.822,-4.483,0.151,0.0145,0,0.742,0.615,150.06,72
4QtiVmuA88tPQiCOHZuQ5b,0.792,0.895,-3.112,0.0589,0.165,0,0.0501,0.794,94.968,72
4wFjTWCunQFKtukqrNijEt,0.904,0.518,-5.32,0.183,0.0305,0,0.325,0.188,137.996,72
0b9oOr2ZgvyQu88wzixux9,0.854,0.463,-6.159,0.137,0.117,0,0.354,0.549,120.024,72
1M6SuEJZJkZf2S419vIPkB,0.931,0.387,-9.127,0.412,0.088,0,0.136,0.375,125.978,72
6KuqAtoeVzxAYOaMveLNpH,0.783,0.84,-3.416,0.051,0.174,0,0.412,0.839,95.001,71
1ZAyjvIk9YiD76yYy0TEG6,0.876,0.519,-6.531,0.143,0.202,0,0.108,0.158,94.981,71
2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,-4.381,0.0468,0.484,0,0.222,0.706,99.995,71
0CZ8lquoTX2Dkg7Ak2inwA,0.6,0.535,-7.043,0.107,0.648,4.7e-06,0.162,0.269,71.912,71
1LhMopPAallLeaeNutqbgS,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,71
10Igtw8bSDyyFs7KIsKngZ,0.755,0.599,-5.042,0.224,0.147,0,0.109,0.755,133.123,71
51rXHuKN8Loc4sUlKPODgH,0.645,0.705,-5.008,0.299,0.000813,0,0.128,0.376,137.133,71
6kPJZM97LwdG9QIsT7khp6,0.737,0.636,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,71
5cepAtqnEQ6yVG6088zMMu,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,70
2Yl4OmDby9iitgNWZPwxkd,0.82,0.568,-8.23,0.411,0.0256,0,0.0952,0.535,152.279,69
2ijef6ni2amuunRoKTlgww,0.791,0.745,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,69
38zwkK6TtTjIW9tpYBfZ3D,0.642,0.881,-3.537,0.0393,0.209,0,0.21,0.913,138.03,69
55S2PQgSMYAhgoTCcGCDfw,0.596,0.854,-5.114,0.463,0.0169,0,0.124,0.152,120.274,69
3qN5qMTKyEEmiTZD38BNTT,0.899,0.586,-7.866,0.343,0.279,0,0.0836,0.492,150.002,69
58kZ9spgxmlEznXGu6FPdQ,0.663,0.577,-7.518,0.0531,0.109,0,0.12,0.454,89.996,69
0Ult84lvFuqNvbyXwyRQ58,0.693,0.624,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,69
